City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Celestun,MX,2022-07-25 19:08:18,20.8667,-90.4,84.83,69,100,11.95
296,Rocha,UY,2022-07-25 19:08:19,-34.4833,-54.3333,63.61,91,100,8.63
297,Salalah,OM,2022-07-25 19:04:01,17.0151,54.0924,77.09,100,100,4.61
298,Kenora,CA,2022-07-25 19:08:19,49.8167,-94.4337,71.78,49,100,11.01
299,Duncan,US,2022-07-25 19:08:20,34.5023,-97.9578,104.05,30,40,9.22
300,Puerto Escondido,MX,2022-07-25 19:08:20,15.85,-97.0667,88.63,66,40,5.75
301,Kang,BW,2022-07-25 19:08:21,-23.6752,22.7876,63.97,33,33,7.18
302,Miragoane,HT,2022-07-25 19:08:21,18.4423,-73.0876,86.72,56,0,0.78
303,Tarrafal,CV,2022-07-25 19:08:22,15.2833,-23.7667,83.19,83,87,5.75
304,Uyuni,BO,2022-07-25 19:08:22,-20.4597,-66.825,54.36,11,1,8.57
305,Saint-Andre-Avellin,CA,2022-07-25 19:08:23,45.7168,-75.066,72.97,50,31,15.23
306,Tumpat,MY,2022-07-25 19:08:23,6.1978,102.171,77.2,89,76,4.38
307,Kaitangata,NZ,2022-07-25 19:03:48,-46.2817,169.8464,45.9,94,100,17.45
308,Belmonte,BR,2022-07-25 19:07:07,-15.8631,-38.8828,75.83,67,50,9.24
309,Loandjili,CG,2022-07-25 19:08:24,-4.7561,11.8578,71.15,91,51,8.01
310,Kampene,CD,2022-07-25 19:08:24,-3.6,26.6667,79.92,42,98,2.15
311,Marfino,RU,2022-07-25 19:08:25,55.7028,37.3822,71.74,68,0,8.95
312,Oriximina,BR,2022-07-25 19:08:25,-1.7656,-55.8661,90.72,46,4,3.15
313,Ayagoz,KZ,2022-07-25 19:08:25,47.9714,80.4392,60.67,39,0,10.29
314,Likasi,CD,2022-07-25 19:08:26,-10.9814,26.7333,62.96,43,21,3.69
315,Sangin,AF,2022-07-25 19:08:26,32.0728,64.8359,93.42,32,96,2.01
316,Sept-Iles,CA,2022-07-25 19:08:27,50.2001,-66.3821,68.52,88,75,5.75
317,Torit,SS,2022-07-25 19:08:27,4.4133,32.5678,75.9,68,54,3.51
318,Midland,US,2022-07-25 19:04:00,31.9974,-102.0779,99.05,31,40,17.27
319,Vostok,RU,2022-07-25 19:08:27,46.4856,135.8833,58.59,98,21,2.77
320,Sinnamary,GF,2022-07-25 19:09:28,5.3833,-52.95,84.31,68,100,9.6
321,Begoro,GH,2022-07-25 19:09:28,6.3871,-0.3774,71.51,89,71,3.22
322,Muscat,OM,2022-07-25 19:09:29,23.6139,58.5922,86.02,77,100,16.98
323,Ahuimanu,US,2022-07-25 19:07:00,21.4447,-157.8378,82.11,69,100,14.97
324,Bendigo,AU,2022-07-25 19:09:29,-36.7667,144.2833,39.7,97,14,6.42
325,Shelburne,CA,2022-07-25 19:09:30,44.0787,-80.2041,66.31,46,22,14.94
326,Laguna,US,2022-07-25 19:05:19,38.421,-121.4238,92.01,41,0,5.75
327,Sinop,TR,2022-07-25 19:09:30,41.7711,34.8709,62.98,75,100,2.66
328,Safaga,EG,2022-07-25 19:09:31,26.7292,33.9365,87.1,47,0,2.06
329,Mala,PE,2022-07-25 19:09:31,-12.6581,-76.6308,66.85,71,82,8.34
330,Ponta Pora,BR,2022-07-25 19:09:31,-22.5361,-55.7256,86.09,24,1,6.26
331,Port Elizabeth,ZA,2022-07-25 19:05:16,-33.918,25.5701,57.31,79,0,7.0
332,Batticaloa,LK,2022-07-25 19:09:32,7.7102,81.6924,80.22,81,100,5.5
333,Souillac,MU,2022-07-25 19:09:32,-20.5167,57.5167,69.94,79,51,11.3
334,Port Hardy,CA,2022-07-25 19:09:33,50.6996,-127.4199,62.2,87,85,8.68
335,Ha Tinh,VN,2022-07-25 19:09:33,18.3333,105.9,76.42,89,96,2.77
336,Siniscola,IT,2022-07-25 19:09:34,40.5719,9.6922,87.35,62,0,3.56
337,Cabatuan,PH,2022-07-25 19:09:34,10.8794,122.486,76.06,89,64,1.34
338,Itarema,BR,2022-07-25 19:09:34,-2.9248,-39.9167,82.99,59,73,17.69
339,Lumberton,US,2022-07-25 19:09:35,34.6182,-79.0086,93.51,55,20,13.8
340,Macamic,CA,2022-07-25 19:09:35,48.7502,-78.9996,57.13,81,100,12.84
341,Borba,BR,2022-07-25 19:09:36,-4.3878,-59.5939,95.95,31,64,5.32
342,Coulommiers,FR,2022-07-25 19:09:36,48.8145,3.085,77.18,33,94,13.35
343,Kruisfontein,ZA,2022-07-25 19:09:37,-34.0033,24.7314,54.88,75,0,10.4
344,Lazaro Cardenas,MX,2022-07-25 19:05:50,17.9583,-102.2,79.14,83,100,2.73
345,Dingle,PH,2022-07-25 19:06:25,10.9995,122.6711,75.7,91,50,1.43
346,Rebrikha,RU,2022-07-25 19:09:37,53.0733,82.3408,55.72,69,26,4.61
347,Ivanivka,UA,2022-07-25 19:09:38,46.7208,34.553,73.13,64,93,8.68
348,Black River,JM,2022-07-25 19:09:38,18.0264,-77.8487,87.78,62,26,13.82
349,Mitoc,RO,2022-07-25 19:09:39,48.1,27.0333,73.71,43,0,7.63
350,Hamilton,US,2022-07-25 19:09:17,39.1834,-84.5333,84.16,66,40,8.05
351,Russell,US,2022-07-25 19:07:02,32.3502,-85.1999,92.97,58,20,0.0
352,Rio Gallegos,AR,2022-07-25 19:09:39,-51.6226,-69.2181,37.45,70,75,17.27
353,Basco,PH,2022-07-25 19:05:33,20.4487,121.9702,85.51,74,23,9.15
354,Miri,MY,2022-07-25 19:05:58,4.4148,114.0089,76.62,91,100,3.91
355,Atyrau,KZ,2022-07-25 19:09:40,47.1167,51.8833,69.82,78,40,6.71
356,Cockburn Town,TC,2022-07-25 19:09:40,21.4612,-71.1419,81.93,80,9,22.26
357,Sobolevo,RU,2022-07-25 19:09:41,54.4299,31.8996,59.0,94,9,6.46
358,Grand Gaube,MU,2022-07-25 19:09:41,-20.0064,57.6608,66.38,80,7,1.01
359,Santa Rosalia,MX,2022-07-25 19:09:41,27.3167,-112.2833,86.47,43,3,8.41
360,Great Yarmouth,GB,2022-07-25 19:09:42,52.6083,1.7305,71.85,60,97,11.45
361,Log,RU,2022-07-25 19:09:42,49.4844,43.8613,70.59,57,54,6.2
362,Shimoda,JP,2022-07-25 19:09:42,34.6667,138.95,78.1,93,100,8.66
363,Muisne,EC,2022-07-25 19:09:43,0.6,-80.0333,76.15,79,95,11.59
364,Saint-Augustin,CA,2022-07-25 19:09:43,51.226,-58.6502,58.21,98,100,15.28
365,Poronaysk,RU,2022-07-25 19:09:44,49.2167,143.1167,56.77,98,100,1.63
366,Bousso,TD,2022-07-25 19:09:44,10.4795,16.7117,76.66,79,97,3.2
367,Carutapera,BR,2022-07-25 19:10:44,-1.195,-46.02,83.12,73,100,6.78
368,Lujan,AR,2022-07-25 19:10:45,-34.5703,-59.105,62.02,94,100,4.0
369,Guerrero Negro,MX,2022-07-25 19:08:24,27.9769,-114.0611,83.08,43,0,5.99
370,Kaeo,NZ,2022-07-25 19:10:45,-35.1,173.7833,56.32,96,29,17.96
371,Yichun,CN,2022-07-25 19:10:46,47.7,128.9,61.43,97,4,0.94
372,Padang,ID,2022-07-25 19:10:23,-0.9492,100.3543,74.5,91,100,3.98
373,Monmouth,US,2022-07-25 19:10:46,40.3001,-74.1663,93.13,59,20,11.5
374,Spasskoye,RU,2022-07-25 19:10:47,44.6108,132.7969,63.39,95,15,5.44
375,Akcakoca,TR,2022-07-25 19:10:47,41.0866,31.1162,69.91,84,30,4.38
376,Nangong,CN,2022-07-25 19:10:47,37.3581,115.3744,74.26,91,96,3.27
377,Colares,PT,2022-07-25 19:10:48,38.7992,-9.4469,81.59,62,20,28.77
378,Pauini,BR,2022-07-25 19:10:48,-7.7136,-66.9764,90.09,43,95,0.98
379,Bonthe,SL,2022-07-25 19:10:49,7.5264,-12.505,76.44,77,100,9.84
380,Veraval,IN,2022-07-25 19:10:49,20.9,70.3667,81.63,83,100,17.07
381,Kudahuvadhoo,MV,2022-07-25 19:10:49,2.6708,72.8944,80.69,77,89,11.56
382,Le Port,RE,2022-07-25 19:10:50,-20.9373,55.2919,68.25,67,54,5.99
383,Poya,NC,2022-07-25 19:10:50,-21.35,165.15,67.69,86,66,6.24
384,Oranjemund,NA,2022-07-25 19:10:51,-28.55,16.4333,58.78,73,0,6.85
385,Kitui,KE,2022-07-25 19:10:51,-1.367,38.0106,64.49,66,49,12.55
386,Pennsville,US,2022-07-25 19:10:51,39.6535,-75.5166,92.3,59,40,11.5
387,Hegang,CN,2022-07-25 19:10:52,47.4,130.3667,62.69,95,9,2.06
388,Kupang,ID,2022-07-25 19:10:52,-10.1667,123.5833,71.87,78,70,10.42
389,Puerto Colombia,CO,2022-07-25 19:10:52,10.9878,-74.9547,91.49,78,100,8.14
390,Madang,PG,2022-07-25 19:10:53,-5.2246,145.7966,76.44,89,52,1.3
391,Dubrovnik,HR,2022-07-25 19:10:53,42.6481,18.0922,82.04,61,0,6.91
392,Port Hueneme,US,2022-07-25 19:10:53,34.1478,-119.1951,95.25,76,100,11.5
393,Dalbandin,PK,2022-07-25 19:10:54,28.8947,64.4101,85.19,55,100,4.16
394,Waitati,NZ,2022-07-25 19:10:54,-45.75,170.5667,46.0,95,100,14.43
395,Cooma,AU,2022-07-25 19:10:55,-36.2333,149.1333,42.57,100,100,6.91
396,Sinnar,SD,2022-07-25 19:09:08,13.5691,33.5672,83.3,53,100,7.87
397,Asamankese,GH,2022-07-25 19:10:55,5.8601,-0.6635,74.59,85,86,5.03
398,Anjozorobe,MG,2022-07-25 19:10:56,-18.4,47.8667,51.48,96,17,3.74
399,Yulara,AU,2022-07-25 19:10:50,-25.2406,130.9889,46.45,61,0,10.18
400,Barreiras,BR,2022-07-25 19:07:10,-12.1528,-44.99,89.38,21,100,8.37
401,Puerto Baquerizo Moreno,EC,2022-07-25 19:10:07,-0.9,-89.6,76.19,73,40,11.5
402,Pokhara,NP,2022-07-25 19:10:56,28.2333,83.9833,71.71,93,99,2.01
403,Kintampo,GH,2022-07-25 19:10:57,8.0563,-1.7306,76.37,73,85,4.41
404,Murray Bridge,AU,2022-07-25 19:10:57,-35.1167,139.2667,50.13,65,6,14.85
405,Naze,JP,2022-07-25 19:08:37,28.3667,129.4833,79.48,82,10,3.47
406,Kloulklubed,PW,2022-07-25 19:10:58,7.0419,134.2556,83.59,74,70,8.23
407,Kabinda,CD,2022-07-25 19:10:58,-6.1333,24.4833,79.65,30,99,2.33
408,Hun,LY,2022-07-25 19:10:58,29.1268,15.9477,89.08,24,0,16.93
409,Ariquemes,BR,2022-07-25 19:10:59,-9.9133,-63.0408,98.24,19,25,4.36
410,Ishigaki,JP,2022-07-25 19:11:00,24.3448,124.1572,84.81,74,43,3.74
411,Yongchang,CN,2022-07-25 19:11:00,30.0381,119.7317,79.57,91,100,2.44
412,Los Llanos De Aridane,ES,2022-07-25 19:12:00,28.6585,-17.9182,73.15,83,0,17.27
413,Gusau,NG,2022-07-25 19:12:01,12.1628,6.6614,85.84,57,78,10.74
414,Guilin,CN,2022-07-25 19:12:01,25.2819,110.2864,78.33,82,1,0.31
415,Seminole,US,2022-07-25 19:12:01,28.7086,-81.2081,95.38,66,0,9.22
416,Alta Floresta,BR,2022-07-25 19:12:02,-9.8756,-56.0861,96.84,19,36,4.09
417,Kahului,US,2022-07-25 19:12:02,20.8947,-156.47,84.22,64,20,23.02
418,Moose Factory,CA,2022-07-25 19:12:03,51.2585,-80.6094,57.18,88,100,12.66
419,Tunceli,TR,2022-07-25 19:12:03,39.1083,39.5471,71.96,31,0,6.87
420,Rotifunk,SL,2022-07-25 19:12:04,8.2333,-12.6833,74.41,89,100,5.23
421,Mutoko,ZW,2022-07-25 19:12:04,-17.397,32.2268,56.66,56,0,9.4
422,Uruzgan,AF,2022-07-25 19:12:04,32.8333,66.0,79.54,43,84,4.12
423,Port-Gentil,GA,2022-07-25 19:12:05,-0.7193,8.7815,75.16,83,100,11.5
424,Imbituba,BR,2022-07-25 19:08:08,-28.24,-48.6703,72.86,90,5,7.0
425,Bemidji,US,2022-07-25 19:12:05,47.4736,-94.8803,74.17,46,0,5.75
426,Ranong,TH,2022-07-25 19:12:06,9.9658,98.6348,77.67,86,86,3.91
427,Kutulik,RU,2022-07-25 19:12:06,53.3508,102.7839,51.64,95,100,20.18
428,Yangcun,CN,2022-07-25 19:12:07,39.3639,117.0603,80.58,76,100,5.73
429,Kumi,KR,2022-07-25 19:12:07,36.1136,128.336,72.95,95,19,0.63
430,Sao Joao Da Barra,BR,2022-07-25 19:12:07,-21.6403,-41.0511,78.89,77,0,13.94
431,Sechura,PE,2022-07-25 19:12:08,-5.5569,-80.8222,75.92,60,18,12.3
432,Sena Madureira,BR,2022-07-25 19:12:08,-9.0656,-68.6569,87.1,55,78,2.62
433,Staryy Oskol,RU,2022-07-25 19:08:59,51.2967,37.8417,65.5,90,100,7.96
434,Hambantota,LK,2022-07-25 19:12:09,6.1241,81.1185,78.64,86,100,9.4
435,Sabha,LY,2022-07-25 19:12:09,27.0377,14.4283,87.89,19,0,9.82
436,Port Macquarie,AU,2022-07-25 19:12:10,-31.4333,152.9167,44.89,83,3,5.26
437,Conde,BR,2022-07-25 19:12:10,-7.2597,-34.9075,81.86,61,40,14.97
438,Halifax,CA,2022-07-25 19:12:11,44.6453,-63.5724,83.7,81,71,15.01
439,Iberia,US,2022-07-25 19:12:11,29.9502,-91.7507,80.67,88,75,10.36
440,Gillette,US,2022-07-25 19:10:35,44.2911,-105.5022,75.06,56,28,3.24
441,Morros,BR,2022-07-25 19:12:12,-9.4467,-46.3003,89.58,26,100,7.38
442,Praia,CV,2022-07-25 19:09:40,14.9215,-23.5087,82.94,74,40,5.75
443,Constitucion,CL,2022-07-25 19:12:12,-35.3333,-72.4167,55.98,77,100,23.91
444,Baran,IN,2022-07-25 19:12:13,25.1,76.5167,76.15,93,100,6.69
445,Natori,JP,2022-07-25 19:12:13,38.1691,140.8823,72.27,97,50,1.43
446,Yandyki,RU,2022-07-25 19:12:13,45.7691,47.1258,76.03,44,0,9.28
447,Sijunjung,ID,2022-07-25 19:12:14,-0.6876,100.9537,70.05,96,100,2.3
448,Kirakira,SB,2022-07-25 19:12:15,-10.4544,161.9205,78.64,85,81,7.96
449,Camopi,GF,2022-07-25 19:12:15,3.1655,-52.3158,83.79,72,79,3.2
450,Bahia Blanca,AR,2022-07-25 19:11:54,-38.7196,-62.2724,59.41,62,100,9.75
451,Ambon,ID,2022-07-25 19:12:16,-3.6954,128.1814,78.24,15,40,2.3
452,Antofagasta,CL,2022-07-25 19:12:16,-23.65,-70.4,58.28,71,9,8.48
453,Mogzon,RU,2022-07-25 19:12:16,51.7435,111.9606,52.32,95,100,1.05
454,Weihai,CN,2022-07-25 19:12:17,37.5017,122.1136,72.86,82,0,7.05
455,Pacifica,US,2022-07-25 19:12:17,37.6138,-122.4869,77.65,78,20,14.97
456,Mangrol,IN,2022-07-25 19:12:17,21.1167,70.1167,81.48,83,100,17.76
457,Gisborne,NZ,2022-07-25 19:08:30,-38.6533,178.0042,57.02,96,100,22.88
458,Kljuc,BA,2022-07-25 19:12:18,44.535,16.7722,74.8,53,0,3.49
459,Buritizeiro,BR,2022-07-25 19:12:18,-17.3511,-44.9622,86.45,20,0,5.12
460,Itoman,JP,2022-07-25 19:13:19,26.1247,127.6694,84.22,89,0,2.3
461,Phalaborwa,ZA,2022-07-25 19:13:19,-23.943,31.1411,60.17,44,0,3.62
462,Pendleton,US,2022-07-25 19:10:43,45.6721,-118.7886,96.62,23,0,11.99
463,Kadayanallur,IN,2022-07-25 19:13:20,9.0833,77.35,77.99,77,100,5.91
464,Praya,CV,2022-07-25 19:09:40,14.9215,-23.5087,82.94,74,40,5.75
465,Decatur,US,2022-07-25 19:09:49,39.8403,-88.9548,75.25,73,0,4.61
466,Lang Son,VN,2022-07-25 19:11:44,21.8333,106.7333,73.45,93,5,3.49
467,Saint-Georges,GD,2022-07-25 19:13:20,12.0564,-61.7485,82.54,72,81,9.31
468,Saint-Joseph,RE,2022-07-25 19:13:21,-21.3667,55.6167,64.78,80,38,10.58
469,Chengde,CN,2022-07-25 19:13:21,40.9725,117.9361,69.03,93,100,1.68
470,Paredon,MX,2022-07-25 19:13:22,16.0333,-93.8667,87.51,62,77,6.98
471,Isangel,VU,2022-07-25 19:13:22,-19.55,169.2667,74.25,92,30,10.11
472,Durazno,UY,2022-07-25 19:13:22,-33.4131,-56.5006,67.95,88,100,9.8
473,Ambajogai,IN,2022-07-25 19:13:23,18.7333,76.3833,74.21,85,100,7.72
474,Linxia,CN,2022-07-25 19:13:23,35.6003,103.2064,64.85,69,0,4.07
475,Prabumulih,ID,2022-07-25 19:13:24,-3.45,104.25,73.13,98,100,3.13
476,Kulhudhuffushi,MV,2022-07-25 19:13:24,6.6221,73.07,81.75,78,100,14.5
477,Chornobay,UA,2022-07-25 19:13:25,49.6708,32.3239,65.32,74,27,10.04
478,Felanitx,ES,2022-07-25 19:13:25,39.4696,3.1483,88.14,53,37,2.8
479,Mount Gambier,AU,2022-07-25 19:13:25,-37.8333,140.7667,47.25,71,75,12.91
480,Nishihara,JP,2022-07-25 19:09:00,26.1842,127.7558,83.48,89,40,4.61
481,Den Helder,NL,2022-07-25 19:08:35,52.9599,4.7593,67.98,83,100,17.27
482,Hobyo,SO,2022-07-25 19:13:26,5.3505,48.5268,76.28,82,2,26.44
483,Zaysan,KZ,2022-07-25 19:13:26,47.4667,84.8667,61.16,37,0,7.78
484,Lourdes,FR,2022-07-25 19:13:27,43.1,-0.05,71.08,68,100,10.36
485,La Plata,AR,2022-07-25 19:10:00,-34.9215,-57.9545,63.03,97,100,10.63
486,Ancud,CL,2022-07-25 19:13:27,-41.8697,-73.8203,49.23,87,100,11.63
487,Novo Aripuana,BR,2022-07-25 19:13:27,-5.1206,-60.3797,98.38,25,25,4.27
488,Saint-Pierre,RE,2022-07-25 19:13:28,-21.3393,55.4781,67.91,72,20,5.75
489,Pisek,CZ,2022-07-25 19:13:28,49.3088,14.1475,79.12,59,96,6.02
490,Jaisalmer,IN,2022-07-25 19:13:28,26.9147,70.9181,83.37,77,100,8.3
491,Thinadhoo,MV,2022-07-25 19:13:29,0.5333,72.9333,82.74,73,61,7.65
492,Puro,PH,2022-07-25 19:13:29,12.4841,123.3827,79.95,81,98,3.76
493,Manaus,BR,2022-07-25 19:11:23,-3.1019,-60.025,91.9,58,40,10.36
494,Plessisville,CA,2022-07-25 19:09:22,46.2186,-71.762,78.08,58,0,17.52
495,Cunha,BR,2022-07-25 19:11:15,-23.0744,-44.9597,72.55,49,14,4.16
496,Chiochis,RO,2022-07-25 19:13:30,46.9833,24.1833,78.42,32,2,5.03
497,Flinders,AU,2022-07-25 19:13:31,-34.5833,150.8552,55.38,90,100,4.0
498,Callaguip,PH,2022-07-25 19:13:31,18.0714,120.4867,82.54,76,100,2.55
499,Ahipara,NZ,2022-07-25 19:13:31,-35.1667,173.1667,56.57,87,39,21.36
500,Quatre Cocos,MU,2022-07-25 19:13:32,-20.2078,57.7625,66.09,76,20,11.36
501,Svetlyy,RU,2022-07-25 19:13:32,54.675,20.1347,70.97,66,100,11.05
502,Antalaha,MG,2022-07-25 19:13:32,-14.9003,50.2788,68.72,82,83,6.69
503,Sorong,ID,2022-07-25 19:13:33,-0.8833,131.25,78.31,85,100,5.57
504,Broome,US,2022-07-25 19:13:33,42.2506,-75.833,86.63,59,0,13.8
505,Mugur-Aksy,RU,2022-07-25 19:14:33,50.35,90.5,43.93,83,36,2.28
506,Sioux Lookout,CA,2022-07-25 19:14:34,50.1001,-91.917,71.96,38,100,9.57
507,La Union,PE,2022-07-25 19:14:34,-5.4,-80.75,81.95,45,12,12.55
508,Omboue,GA,2022-07-25 19:14:35,-1.5746,9.2618,72.81,84,41,8.77
509,Tabuk,PH,2022-07-25 19:14:35,17.4189,121.4443,75.52,91,100,1.48
510,Esmeraldas,BR,2022-07-25 19:14:35,-19.7625,-44.3139,77.86,27,0,5.5
511,Barra Da Estiva,BR,2022-07-25 19:14:36,-13.6261,-41.3269,71.24,43,100,9.98
512,Mecca,SA,2022-07-25 19:14:37,21.4267,39.8261,91.18,45,97,11.01
513,Sharjah,AE,2022-07-25 19:12:13,25.3573,55.4033,96.78,63,100,19.57
514,Nantucket,US,2022-07-25 19:14:37,41.2835,-70.0995,80.71,85,100,16.11
515,Avera,US,2022-07-25 19:14:38,33.194,-82.5271,92.71,39,100,8.12
516,Dhidhdhoo,MV,2022-07-25 19:14:38,6.8833,73.1,81.95,78,100,14.7
517,Bitung,ID,2022-07-25 19:14:38,1.4451,125.1824,74.25,84,99,10.96
518,Chilliwack,CA,2022-07-25 19:10:30,49.1747,-121.9443,85.26,51,0,3.29
519,Mujiayingzi,CN,2022-07-25 19:14:39,42.1167,118.7833,68.5,85,39,5.91
520,Rawson,AR,2022-07-25 19:14:39,-43.3002,-65.1023,44.38,91,100,12.86
521,Birjand,IR,2022-07-25 19:14:40,32.8663,59.2211,86.56,24,3,16.33
522,Tiznit,MA,2022-07-25 19:14:40,29.5833,-9.5,97.18,15,88,5.88
523,Nova Odesa,UA,2022-07-25 19:14:40,47.3078,31.7851,71.26,52,0,6.71
524,Dabat,ET,2022-07-25 19:14:41,12.9842,37.765,54.25,88,100,1.39
525,Saint Anthony,US,2022-07-25 19:14:42,45.0205,-93.218,78.91,42,0,11.5
526,Garissa,KE,2022-07-25 19:14:42,-0.4536,39.6401,75.2,63,100,23.6
527,Kukuna,SL,2022-07-25 19:14:43,9.4,-12.6667,74.25,96,99,4.5
528,Grindavik,IS,2022-07-25 19:14:43,63.8424,-22.4338,52.27,82,75,9.22
529,Luangwa,ZM,2022-07-25 19:13:15,-15.6167,30.4167,66.51,44,2,3.2
530,Sahuaripa,MX,2022-07-25 19:14:43,29.05,-109.2333,90.63,49,41,2.42
531,Griffith,US,2022-07-25 19:14:44,41.5284,-87.4237,79.3,66,40,10.36
532,Kanye,BW,2022-07-25 19:14:44,-24.9667,25.3327,55.56,60,2,8.48
533,Falam,MM,2022-07-25 19:14:45,22.9167,93.6833,62.2,97,100,2.06
534,Maba,CN,2022-07-25 19:14:45,24.6841,113.5984,81.16,75,1,2.62
535,Kula,TR,2022-07-25 19:14:45,38.5473,28.6498,76.05,32,1,7.05
536,Atasu,KZ,2022-07-25 19:14:46,48.6814,71.6433,71.26,32,21,8.5
537,Prieska,ZA,2022-07-25 19:14:46,-29.6641,22.7474,53.92,26,0,5.64
538,Matara,LK,2022-07-25 19:14:47,5.9485,80.5353,77.56,91,100,10.47
539,Santa Vitoria,BR,2022-07-25 19:14:47,-18.8386,-50.1214,86.97,25,0,5.64
540,Acapulco,MX,2022-07-25 19:14:47,16.8634,-99.8901,87.62,66,75,8.05
541,Pitimbu,BR,2022-07-25 19:14:48,-7.4706,-34.8086,82.99,75,84,15.64
542,Springdale,US,2022-07-25 19:14:48,36.1867,-94.1288,100.54,39,40,8.05
543,Witu,KE,2022-07-25 19:14:49,-2.3889,40.4382,75.36,78,29,14.63
544,Lasa,IT,2022-07-25 19:14:49,46.6166,10.7002,67.37,92,62,5.91
545,Yumen,CN,2022-07-25 19:14:49,40.2833,97.2,76.21,30,71,6.76
546,Dekar,BW,2022-07-25 19:14:50,-21.5333,21.9333,63.93,30,6,7.87
547,Loa Janan,ID,2022-07-25 19:15:50,-0.583,117.095,72.55,99,77,2.26
548,Beihai,CN,2022-07-25 19:15:51,21.4833,109.1,84.97,75,8,9.98
549,Kayes,ML,2022-07-25 19:15:51,14.0,-11.0,80.65,76,100,3.6
550,Tres Arroyos,AR,2022-07-25 19:15:51,-38.3739,-60.2798,58.8,63,100,13.56
551,Lata,PT,2022-07-25 19:15:52,40.1629,-8.3327,73.08,60,0,7.52
552,Burnie,AU,2022-07-25 19:15:52,-41.0667,145.9167,53.94,93,64,8.95
553,Khangah Dogran,PK,2022-07-25 19:15:52,31.8317,73.6231,84.22,77,74,6.69
554,Vila,PT,2022-07-25 19:15:53,42.0304,-8.1588,71.71,53,1,5.95
555,Farafangana,MG,2022-07-25 19:15:53,-22.8167,47.8333,68.11,86,9,6.15
556,Opuwo,NA,2022-07-25 19:15:54,-18.0607,13.84,66.81,30,24,5.61
557,Chodavaram,IN,2022-07-25 19:15:54,17.8333,82.95,80.44,86,100,1.54
558,Yaring,TH,2022-07-25 19:15:54,6.8662,101.3689,78.01,87,75,5.35
559,Mayumba,GA,2022-07-25 19:15:55,-3.432,10.6554,71.1,91,36,6.26
560,Thompson,CA,2022-07-25 19:15:55,55.7435,-97.8558,62.76,77,75,5.75
561,Porto Novo,BJ,2022-07-25 19:15:55,6.4965,2.6036,78.62,82,100,8.97
562,Abu Kamal,SY,2022-07-25 19:15:56,34.4506,40.9171,91.44,14,0,7.94
563,Marzuq,YE,2022-07-25 19:15:57,14.4,46.4667,82.36,57,100,4.9
564,La Rioja,ES,2022-07-25 19:12:04,42.25,-2.5,65.98,78,5,7.27
565,Sur,OM,2022-07-25 19:15:58,22.5667,59.5289,86.04,71,100,10.33
566,Tabas,IR,2022-07-25 19:15:58,33.5959,56.9244,106.02,12,0,11.5
567,Manoel Urbano,BR,2022-07-25 19:11:15,-8.8389,-69.2597,83.3,66,99,0.94
568,Sitka,US,2022-07-25 19:15:59,57.0531,-135.33,57.09,88,100,3.44
569,Buala,SB,2022-07-25 19:15:59,-8.145,159.5921,79.29,84,83,8.5
570,Matay,EG,2022-07-25 19:15:59,28.419,30.7792,90.72,17,0,6.24
571,Panguipulli,CL,2022-07-25 19:16:00,-39.6333,-72.3333,52.56,80,100,4.97
572,Bantou,CN,2022-07-25 19:16:00,26.2151,117.4893,79.03,74,10,1.61
573,Messina,IT,2022-07-25 19:16:00,38.1933,15.5497,83.19,70,0,3.0
574,Yuzhou,CN,2022-07-25 19:16:01,34.1628,113.4639,74.32,96,52,5.95
575,Tanout,NE,2022-07-25 19:16:01,14.9709,8.8879,98.33,17,16,5.19
576,Keffi,NG,2022-07-25 19:16:02,8.8486,7.8736,74.91,93,56,3.29
577,Turochak,RU,2022-07-25 19:16:02,52.2576,87.1224,49.41,96,6,2.04
578,Ijui,BR,2022-07-25 19:16:03,-28.3878,-53.9147,78.19,66,0,4.45
579,Norsup,VU,2022-07-25 19:16:03,-16.0667,167.3833,77.25,86,1,3.24
580,Tasiilaq,GL,2022-07-25 19:13:33,65.6145,-37.6368,48.36,85,100,2.15
581,Ginir,ET,2022-07-25 19:16:04,7.1333,40.7,67.5,46,91,13.78
582,Lekoni,GA,2022-07-25 19:16:04,-1.5843,14.2591,74.7,75,89,3.89
583,Tiquicheo,MX,2022-07-25 19:16:05,18.8833,-100.7333,85.66,63,100,2.17
584,Tautira,PF,2022-07-25 19:16:05,-17.7333,-149.15,74.71,88,98,3.74
585,Altay,CN,2022-07-25 19:16:05,47.8667,88.1167,57.18,40,0,4.79
586,Isla Vista,US,2022-07-25 19:12:52,34.4133,-119.861,83.25,40,28,6.62
587,Swansea,GB,2022-07-25 19:14:54,51.6208,-3.9432,65.01,71,65,4.0
588,Petropavlovsk-Kamchatskiy,RU,2022-07-25 19:16:06,53.0452,158.6483,52.39,100,75,2.24
589,Susangerd,IR,2022-07-25 19:16:07,31.5608,48.1831,97.56,7,2,13.96
590,Marsa Matruh,EG,2022-07-25 19:16:07,31.3525,27.2453,78.66,76,0,10.49
591,Kaitong,CN,2022-07-25 19:16:07,44.8135,123.15,72.39,96,100,8.25
592,Sangueya,GN,2022-07-25 19:16:08,10.7,-14.3667,74.39,96,100,3.65
593,Soyo,AO,2022-07-25 19:16:08,-6.1349,12.3689,70.74,90,9,6.98
